"Ligand"	"logS"	"pmi"	"rgyr"	"ASA"	"ASA+"	"ASA-"	"ASA_H"	"ASA_P"	"CASA+"	"CASA-"	"DASA"	"DCASA"	"FASA+"	"FASA-"	"FASA_H"	"FASA_P"	"FCASA+"	"FCASA-"	"VSA"	"vsurf_A"	"vsurf_CP"	"vsurf_CW1"	"vsurf_CW2"	"vsurf_CW3"	"vsurf_CW4"	"vsurf_CW5"	"vsurf_CW6"	"vsurf_CW7"	"vsurf_CW8"	"vsurf_D1"	"vsurf_D2"	"vsurf_D3"	"vsurf_D4"	"vsurf_D5"	"vsurf_D6"	"vsurf_D7"	"vsurf_D8"	"vsurf_DD12"	"vsurf_DD13"	"vsurf_DD23"	"vsurf_DW12"	"vsurf_DW13"	"vsurf_DW23"	"vsurf_EDmin1"	"vsurf_EDmin2"	"vsurf_EDmin3"	"vsurf_EWmin1"	"vsurf_EWmin2"	"vsurf_EWmin3"	"vsurf_G"	"vsurf_HB1"	"vsurf_HB2"	"vsurf_HB3"	"vsurf_HB4"	"vsurf_HB5"	"vsurf_HB6"	"vsurf_HB7"	"vsurf_HB8"	"vsurf_HL1"	"vsurf_HL2"	"vsurf_ID1"	"vsurf_ID2"	"vsurf_ID3"	"vsurf_ID4"	"vsurf_ID5"	"vsurf_ID6"	"vsurf_ID7"	"vsurf_ID8"	"vsurf_IW1"	"vsurf_IW2"	"vsurf_IW3"	"vsurf_IW4"	"vsurf_IW5"	"vsurf_IW6"	"vsurf_IW7"	"vsurf_IW8"	"vsurf_R"	"vsurf_S"	"vsurf_V"	"vsurf_W1"	"vsurf_W2"	"vsurf_W3"	"vsurf_W4"	"vsurf_W5"	"vsurf_W6"	"vsurf_W7"	"vsurf_W8"	"vsurf_Wp1"	"vsurf_Wp2"	"vsurf_Wp3"	"vsurf_Wp4"	"vsurf_Wp5"	"vsurf_Wp6"	"vsurf_Wp7"	"vsurf_Wp8"	"glob"	"vol"	"MoE_logP"
"smallMol_19"	"-1.28427"	"570.93408"	"2.0480549"	"283.38696"	"196.74457"	"86.642387"	"195.73685"	"87.650108"	"238.25768"	"104.92393"	"110.10218"	"133.33374"	"0.69426119"	"0.30573881"	"0.69070518"	"0.30929479"	"0.84075034"	"0.37024969"	"140.4655"	"0.67617792"	"0.085691415"	"3.3405862"	"2.9590595"	"2.2318554"	"1.0528218"	"0.5725854"	"0.24551468"	"0.054089047"	"0.0089957798"	"329.375"	"194.75"	"139.25"	"108.375"	"87.75"	71	"55.125"	40	"0.5"	"0.5"	"0.70710677"	"0.5"	"0.70710677"	"0.86602539"	"-2.3723772"	"-2.345526"	"-2.3313293"	"-6.9273791"	"-6.7105527"	"-6.185884"	"1.1417136"	"268.875"	"321.875"	"246.75"	"98.375"	44	"16.375"	"4.25"	"0.75"	"0.36086175"	"0.15916955"	"0.28785205"	"0.24410091"	"0.2878713"	"0.42341912"	"0.40944037"	"0.44928679"	"0.2335846"	"0.380743"	"0.42649472"	"0.49345595"	"0.52357966"	"0.57065761"	"0.57349926"	"0.94253552"	"3.727509"	"4.8524532"	"1.2256154"	"252.83218"	"309.875"	"849.25"	"579.5"	"313.875"	"117.5"	"50.25"	"17.25"	"4.25"	"0.75"	"580.375"	"257.625"	"67.125"	"19.125"	"6.25"	"0.875"	0	0	0	"117.125"	"0.061530001"
"smallMol_20"	"-2.0176799"	"6061.9409"	"4.2508688"	"614.76178"	"437.94357"	"176.81816"	"553.30469"	"61.457088"	"721.29309"	"290.68906"	"261.12543"	"430.60403"	"0.71237934"	"0.28762063"	"0.90003103"	"0.099968955"	"1.1732888"	"0.47284833"	"378.06827"	"3.376528"	"0.28626388"	"2.5653257"	"1.7880678"	"0.90865469"	"0.37382299"	"0.1279528"	"0.035695508"	"0.0096155293"	0	"948.875"	"547.5"	"415.625"	"367.25"	"320.125"	"237.75"	139	"69.25"	"0.70710677"	"9.0277348"	"9.1923885"	"0.5"	"0.70710677"	"0.86602539"	"-2.2402899"	"-2.2220609"	"-2.2022834"	"-5.6031246"	"-5.5131936"	"-5.5040956"	"1.3425843"	"173.25"	"188.375"	"171.375"	"70.375"	"18.75"	"5.875"	"1.375"	0	"0.053834587"	"0.016337644"	"0.40372926"	"0.6014632"	"0.76194584"	"0.85771167"	"0.9557693"	"0.92272866"	"1.5174117"	"2.1576648"	"0.45113784"	"1.0899825"	"1.7893931"	"2.4374347"	"3.1804721"	"4.5736585"	"5.1709728"	0	"1.426352"	"556.84009"	"794.25"	"1189.125"	"589.75"	"258.375"	"82.125"	"22.375"	6	"1.375"	0	"1015.875"	"401.375"	87	"11.75"	"3.625"	"0.125"	0	0	"0.036276739"	"331.75"	"1.858"
"smallMol_21"	"-2.7841499"	"3813.6921"	"3.5994396"	"540.17877"	"419.92529"	"120.25347"	"508.15079"	"32.028"	"739.90839"	"212.24738"	"299.67184"	"527.66101"	"0.77738208"	"0.22261791"	"0.94070852"	"0.059291478"	"1.3697473"	"0.39292061"	"326.29251"	"4.8796902"	"0.29698092"	"2.5953517"	"1.811205"	"0.8159517"	"0.28363037"	"0.15017943"	"0.067741714"	"0.016270025"	"0.00046141259"	"858.875"	"506.75"	"394.25"	"348.625"	"306.875"	"245.875"	139	"73.625"	"0.70710677"	"0.5"	"1.118034"	"0.70710677"	"1.2247449"	"1.8708287"	"-3.1169024"	"-3.0008276"	"-2.9913576"	"-6.4059052"	"-5.8595672"	"-5.8372979"	"1.2786977"	"177.375"	"162.125"	"135.125"	"51.125"	24	"8.75"	"2.25"	"0.125"	"0.064679772"	"0.025098601"	"0.64899176"	"0.66003573"	"0.72872192"	"0.87539685"	"1.0235749"	"1.1904854"	"1.0023493"	"0.96285111"	"0.58776671"	"1.6852412"	"3.0052409"	"4.2495666"	"4.2094359"	"3.9865582"	"3.9026282"	"3.8441753"	"1.4320958"	"484.95361"	"694.5"	"1038.875"	"487.125"	"196.875"	"59.125"	"25.5"	"8.75"	"2.25"	"0.125"	"861.5"	325	"61.75"	8	"1.5"	0	0	0	"0.086954296"	"296.5"	"1.768"
"smallMol_22"	"-4.5496302"	"3631.0718"	"3.4292445"	"521.56903"	"260.52252"	"261.04651"	"514.91559"	"6.6534162"	"341.02396"	"341.7099"	"0.52400494"	"0.68592244"	"0.49949765"	"0.50050235"	"0.98724347"	"0.01275654"	"0.65384245"	"0.65515757"	"309.01846"	"6.6658664"	"0.21721576"	"2.6765227"	"1.9139922"	"0.99021351"	"0.38830751"	"0.23436221"	"0.10876421"	"0.00036973562"	0	"839.5"	"506.875"	"390.625"	"339.5"	"298.5"	"247.375"	"144.375"	"87.875"	"1.118034"	"0.5"	"0.70710677"	"4.8476801"	"4.7169905"	"7.9214897"	"-3.2198465"	"-3.1833766"	"-3.1630468"	"-5.0633426"	"-5.0578742"	"-5.0540156"	"1.2649881"	"259.875"	"265.5"	"205.25"	"86.625"	"39.375"	"13.25"	"0.5"	0	"0.1008"	"0.039027981"	"1.0676308"	"0.9362731"	"0.98901683"	"1.1450839"	"1.3380207"	"1.4664253"	"1.0334277"	"0.81650645"	"0.88129658"	"2.3682754"	"3.9429724"	"5.3992391"	"5.7047834"	"5.9362574"	"5.644156"	0	"1.4403718"	"474.96417"	"684.125"	"1133.125"	"583.25"	"253.125"	"86.625"	"39.375"	"13.25"	"0.5"	0	"873.25"	"317.75"	"47.875"	0	0	0	0	0	"0.21486162"	"288.875"	4
"smallMol_23"	"-2.8122399"	"3160.2339"	"3.5600119"	"514.05273"	"342.75104"	"171.3017"	"463.80945"	"50.243313"	"532.97791"	"266.88806"	"171.44934"	"266.08981"	"0.66676241"	"0.33323759"	"0.90226036"	"0.097739607"	"1.0368155"	"0.51918417"	"327.85815"	"4.2805476"	"0.17105892"	"2.5945911"	"1.7139113"	"0.81934571"	"0.41704366"	"0.21216971"	"0.096388072"	"0.039289318"	"0.011452291"	"681.125"	"389.375"	"309.25"	"281.625"	"252.375"	"185.5"	"80.75"	"28.125"	"0.5"	"0.70710677"	"0.5"	"5.5901699"	"5.8309517"	"0.5"	"-2.2938755"	"-2.2803762"	"-2.2589338"	"-6.6561842"	"-6.526113"	"-6.4879937"	"1.2695659"	"183.125"	"202.75"	"158.5"	"65.125"	"25.75"	9	"2.625"	"0.5"	"0.11398545"	"0.050155349"	"1.2569064"	"1.1682763"	"1.1266025"	"1.2646949"	"1.4313679"	"1.9951698"	"2.469795"	"2.3665562"	"0.36805874"	"1.7661418"	"3.0964026"	"3.329108"	"3.2581027"	"3.3546171"	"3.6069889"	"3.571238"	"1.4209647"	"467.28818"	664	954	"462.75"	"212.625"	"83.75"	"35.25"	"14.125"	"5.125"	"1.625"	"770.875"	260	"54.125"	"18.625"	"9.5"	"5.125"	"2.5"	"1.125"	"0.060872689"	"280.75"	"2.6210001"
"smallMol_24"	"-2.1083801"	"591.03693"	"1.9767662"	"333.47699"	"278.78152"	"54.695473"	"321.20419"	"12.272795"	"189.85022"	"37.138226"	"224.08604"	"152.71199"	"0.83598429"	"0.16401573"	"0.96319747"	"0.036802523"	"0.5693053"	"0.11136668"	"187.47276"	"4.9225311"	"0.45750225"	"2.8471005"	"2.0284946"	"0.74801344"	"0.33465233"	"0.11757554"	"0.012011359"	0	0	"417.875"	232	"184.375"	"176.25"	"159.75"	"139.25"	"54.375"	"3.625"	8	"7.5166483"	"0.70710677"	"0.5"	"0.70710677"	"0.5"	"-1.6989956"	"-1.6941365"	"-1.6930356"	"-4.5686917"	"-4.524334"	"-4.352159"	"1.1139896"	"107.625"	101	"48.625"	"15.375"	"2.625"	"0.5"	0	0	"0.049491525"	"0.0070921984"	"1.1282068"	"0.95755869"	"1.045225"	"1.2320715"	"1.4583467"	"1.5837052"	"1.3566084"	"0.78761959"	"0.8766191"	"2.4541531"	"3.9208784"	"3.8188357"	"3.8888519"	"4.6174417"	0	0	"1.3623996"	"290.2049"	"395.375"	"639.125"	"303.375"	"113.875"	"37.25"	"9.125"	"1.25"	0	0	"531.5"	"202.375"	"65.25"	"21.875"	"6.5"	"0.75"	0	0	"0.65545225"	167	"2.0179999"
"smallMol_25"	"-2.49122"	"4724.3096"	"3.8101175"	"558.05139"	"385.22702"	"172.82434"	"433.62488"	"124.42649"	"843.64722"	"378.48529"	"212.40269"	"465.16193"	"0.6903075"	"0.30969253"	"0.77703398"	"0.22296602"	"1.5117733"	"0.67822665"	"340.98032"	"5.8291283"	"0.10266866"	"2.6165411"	"1.8657197"	"1.1327889"	"0.60894984"	"0.33525288"	"0.17284207"	"0.063710146"	"0.017920239"	"680.75"	392	"310.5"	"279.5"	"244.5"	"197.625"	"83.25"	"35.5"	"0.5"	"0.70710677"	"0.5"	"0.5"	"1.2247449"	"1.118034"	"-2.9205284"	"-2.8596342"	"-2.7704659"	"-7.1746025"	"-6.9807181"	"-6.9676666"	"1.2985011"	"255.875"	344	"289.375"	"133.25"	"59.375"	"27.75"	"9.5"	"2.75"	"0.19645733"	"0.099731661"	"1.894683"	"1.8639587"	"2.0082645"	"2.2418225"	"2.4941766"	"2.5579619"	"2.1793015"	"1.5482115"	"0.58628064"	"2.0952444"	"3.0731006"	"3.8425405"	"3.9047196"	"3.7460766"	"3.8330331"	"4.0032821"	"1.4276383"	"504.67963"	"720.5"	"1109.25"	"620.5"	"334.625"	"138.75"	61	"27.875"	"9.5"	"2.75"	"853.375"	"276.5"	"45.25"	"5.5"	"1.625"	"0.125"	0	0	"0.087577529"	"308.125"	"1.92"
"smallMol_26"	"1.90969"	"13285.201"	"4.763"	"764.31763"	"609.08447"	"155.23315"	"447.21722"	"317.1004"	"3899.3586"	"993.80261"	"453.85132"	"2905.5562"	"0.79689968"	"0.20310032"	"0.58511961"	"0.41488039"	"5.1017518"	"1.3002483"	"598.54712"	"1.5694584"	"0.010367428"	"2.7025115"	"2.5499835"	"2.2013474"	"1.5280519"	"0.95630914"	"0.50748599"	"0.26131877"	"0.11453542"	"393.875"	207	"147.5"	"109.625"	"77.875"	"57.25"	"33.375"	"18.75"	"0.70710677"	"6.1846585"	"5.5901699"	"0.5"	"0.70710677"	"0.5"	"-2.1842303"	"-2.104326"	"-2.0982463"	"-10.765896"	"-10.301746"	"-10.276128"	"1.3708615"	"458.75"	"655.5"	591	"365.5"	"202.625"	109	"52.875"	"23.375"	"1.7567797"	"1.1356899"	"0.89343148"	"0.98800331"	"0.93718636"	"1.0012954"	"1.3397344"	"1.9328783"	"3.0405014"	"4.0234108"	"0.20089249"	"0.21129146"	"0.30510318"	"0.49252537"	"0.74860233"	"1.4453171"	"1.7150798"	"1.4050486"	"1.546123"	"696.50024"	"1076.875"	"1881.625"	1502	"1005.75"	"517.625"	"259.125"	"124.5"	"56.75"	"24.875"	"1422.875"	"846.5"	"414.75"	"152.125"	"56.5"	"15.5"	"3.875"	"1.5"	"0.090332896"	"516.375"	"-8.2089996"
"smallMol_27"	"-9.0343504"	"11791.509"	"4.2746196"	"752.55273"	"413.1554"	"339.39731"	"711.42352"	"41.129234"	"828.37659"	"681.17041"	"73.758087"	"147.20616"	"0.54900527"	"0.45099473"	"0.94534701"	"0.054652963"	"1.1007556"	"0.90514642"	"518.39209"	"2.1281776"	"0.38704932"	"2.4373441"	"1.7070194"	"0.82450646"	"0.27521518"	"0.095841266"	"0.022168523"	"0.0043286327"	0	"1186.25"	"715.5"	"556.125"	"492.125"	"435.375"	"330.375"	"175.625"	"92.625"	"0.5"	"0.86602539"	"0.70710677"	"0.5"	"0.5"	"0.70710677"	"-3.2973747"	"-2.9951413"	"-2.9883611"	"-5.7601771"	"-5.6037993"	"-5.5193133"	"1.3579369"	"232.5"	"290.5"	"225.25"	"70.25"	"20.75"	"4.75"	1	0	"0.037311755"	"0.0096520195"	"0.59040368"	"0.65104169"	"0.74551862"	"0.71673197"	"0.69962251"	"0.91853219"	"0.9027192"	"1.3020791"	"0.6378482"	"0.73923773"	"1.0444454"	"1.3134924"	"1.503202"	"1.7555723"	"5.9236875"	0	"1.5702037"	"698.23743"	"1096.375"	"1411.25"	"674.625"	"286.125"	"70.625"	"20.75"	"4.75"	1	0	"1178.75"	"384.125"	"60.875"	"0.375"	0	0	0	0	"0.068808794"	"481.25"	"8.1879997"
"smallMol_28"	"-4.2673602"	"3364.6416"	"3.4826319"	"547.31769"	"358.74225"	"188.57542"	"544.74298"	"2.5746999"	"383.13672"	"200.64426"	"170.16681"	"182.49246"	"0.65545523"	"0.34454474"	"0.99529576"	"0.0047042151"	"0.70002621"	"0.36659563"	"334.63046"	"6.3952518"	"0.76289833"	"2.5204458"	"1.5765783"	"0.42074537"	"0.09968619"	"0.061308693"	"0.032483377"	"0.0075938534"	0	874	"521.25"	"409.875"	"370.25"	"337.75"	"269.5"	"147.125"	"67.75"	"0.5"	"0.70710677"	"1.118034"	"0.5"	"0.70710677"	"0.86602539"	"-2.6677346"	"-2.6555181"	"-2.637938"	"-5.7057114"	"-5.6184115"	"-5.6044888"	"1.2687825"	"138.875"	"115.625"	"71.625"	"23.125"	"11.125"	"4.125"	1	0	"0.027142422"	"0.01114112"	"0.46484348"	"0.33121315"	"0.1906572"	"0.24889594"	"0.29673669"	"0.82975918"	"0.87102741"	"0.48446903"	"0.30386636"	"1.1591996"	"3.5537186"	"6.3185124"	"6.2405028"	"6.1977086"	"6.2264934"	0	"1.4663817"	"496.71582"	"728.375"	"950.625"	"369.5"	"92.375"	"23.125"	"11.125"	"4.125"	1	0	"811.75"	"253.875"	"20.75"	0	0	0	0	0	"0.20524991"	311	"4.5570002"
"smallMol_29"	"-4.0913701"	"5764.3667"	"3.7547135"	"645.59875"	"481.77319"	"163.82553"	"591.79297"	"53.805775"	"1203.4695"	"409.56381"	"317.94766"	"793.90564"	"0.74624246"	"0.25375751"	"0.91665757"	"0.08334244"	"1.8641137"	"0.63439375"	"432.70181"	"4.9106851"	"0.14863025"	"2.5964737"	"2.0509093"	"1.2408297"	"0.54586774"	"0.220093"	"0.03140397"	0	0	"770.875"	"467.25"	"358.125"	"301.125"	"251.625"	"186.25"	"104.25"	"51.625"	"6.4420495"	"1.2247449"	"6.6332498"	"0.70710677"	"0.86602539"	"0.5"	"-2.6161206"	"-2.5168703"	"-2.400806"	"-4.8801222"	"-4.8456745"	"-4.8449607"	"1.3280609"	"237.125"	"310.125"	"238.5"	"90.125"	"26.875"	"3.125"	0	0	"0.10506108"	"0.01618929"	"1.189257"	"1.1572206"	"1.2053995"	"1.5295953"	"1.949199"	"2.2118187"	"2.1094275"	"1.8049552"	"1.236704"	"2.292356"	"3.1938996"	"3.6066909"	"3.7278872"	"3.632982"	0	0	"1.4825525"	"582.27277"	"863.25"	1297	"766.5"	"374.75"	"124.875"	"37.625"	"4.875"	0	0	"1059.875"	"456.375"	"136.25"	"34.75"	"10.75"	"1.75"	0	0	"0.15844977"	"383.25"	"2.4460001"
"smallMol_30"	"-2.74755"	"6702.9692"	"4.2829537"	"576.99231"	"337.97736"	"239.01497"	"394.54828"	"182.44405"	"971.34686"	"688.12408"	"98.962372"	"283.22278"	"0.58575708"	"0.41424289"	"0.68380159"	"0.31619841"	"1.6834658"	"1.1926054"	"355.88718"	"4.1674676"	"0.060760543"	"2.7600915"	"2.4009867"	"1.7056657"	"0.91617322"	"0.43392017"	"0.16423729"	"0.085505463"	"0.040798787"	"644.875"	364	"270.375"	"222.125"	"177.5"	137	"78.5"	"35.375"	"1.8027756"	"2.95804"	"1.2247449"	"0.70710677"	"0.5"	"1.118034"	"-2.8609624"	"-2.7578888"	"-2.7049806"	"-8.2944202"	"-7.9249749"	"-7.8665986"	"1.3322141"	"347.375"	"461.125"	"370.25"	"167.625"	"67.625"	"29.875"	"14.25"	"6.125"	"0.30651873"	"0.14181204"	"1.3201489"	"1.2751925"	"1.2868258"	"1.3768817"	"1.3858322"	"1.4197485"	"1.7417152"	"1.2607138"	"0.67091292"	"0.99812436"	"1.3138063"	"2.1114349"	"2.9441106"	"4.1941509"	"4.5435395"	"4.4297481"	"1.4060836"	"528.68475"	"743.375"	"1374.75"	"922.75"	"525.75"	"213.875"	"82.875"	"31.5"	"14.25"	"6.125"	"1027.375"	"461.625"	"155.5"	"46.25"	"15.25"	"1.625"	0	0	"0.060740393"	"320.125"	"0.43399999"
"smallMol_31"	"-1.43848"	"796.39276"	"2.4269412"	"346.72647"	"230.76222"	"115.96424"	"333.17868"	"13.547773"	"169.841"	"85.813538"	"114.79798"	"84.027458"	"0.66554546"	"0.33445454"	"0.96092665"	"0.039073374"	"0.48984146"	"0.24749637"	"187.88614"	"5.9406962"	"0.41541639"	"2.8643148"	"2.0025964"	"0.74601775"	"0.31868917"	"0.11206448"	"0.0098986253"	0	0	"458.375"	"257.875"	"202.875"	"184.875"	"167.375"	"137.25"	63	"19.125"	"0.70710677"	"0.70710677"	"1.4142135"	"0.5"	"0.5"	1	"-2.1315002"	"-2.0478163"	"-2.0055635"	"-4.4709249"	"-4.3552332"	"-4.2651978"	"1.1604315"	121	"107.125"	"50.375"	"14.125"	"4.25"	"0.5"	0	0	"0.04990758"	"0.0047329278"	"1.3151159"	"1.1322271"	"1.1852162"	"1.4278837"	"1.6089233"	"1.6446669"	"1.1522833"	"0.9264105"	"0.98977524"	"2.7440929"	"4.5189142"	"4.6553845"	"4.7928567"	"5.5670314"	0	0	"1.3167728"	"306.43097"	"403.5"	"691.625"	"327.875"	"118.875"	"36.25"	"10.125"	"0.875"	0	0	"570.625"	"220.75"	"68.5"	"22.125"	"5.875"	"0.375"	0	0	"0.14554913"	"158.25"	"1.712"
"smallMol_32"	"-3.1094999"	"5985.9878"	"4.13904"	"572.04822"	"338.97925"	"233.06898"	"437.54559"	"134.50261"	"895.58313"	"616.7005"	"105.91026"	"278.88263"	"0.59257108"	"0.40742892"	"0.76487541"	"0.2351246"	"1.5655729"	"1.0780569"	"351.31732"	"4.762382"	"0.069812842"	"2.6842351"	"2.1256318"	"1.4589971"	"0.76584876"	"0.4012616"	"0.18969314"	"0.095237419"	"0.044428855"	"673.75"	"369.75"	"280.625"	"242.125"	204	157	"66.25"	"27.625"	"0.70710677"	"0.5"	"0.5"	"0.5"	"1.118034"	"1.2247449"	"-2.6152337"	"-2.5241292"	"-2.5101643"	"-8.0156994"	"-7.9044714"	"-7.850163"	"1.3220844"	"246.125"	"334.375"	296	137	"65.25"	"35.125"	"16.25"	"6.125"	"0.28552338"	"0.15332989"	"1.7594663"	"1.6178625"	"1.7472975"	"1.9958588"	"2.33354"	"2.3903449"	"1.7919186"	"1.4593409"	"0.51868647"	"1.2960261"	"1.7334521"	"2.4746692"	"3.1355569"	"3.7375824"	"4.0252376"	"3.8721824"	"1.4078255"	"517.99744"	"729.25"	"1249.875"	"776.25"	"446.375"	"182.875"	"80.125"	"37.125"	"16.25"	"6.125"	"1003.75"	"441.875"	"150.375"	"45.875"	"14.875"	2	0	0	"0.063268289"	"315.375"	"0.74199998"
"smallMol_33"	"-0.9666"	"1660.6246"	"2.9783826"	"377.45557"	"261.11066"	"111.0345"	"301.23041"	"76.225159"	"331.34943"	"141.01381"	"150.07617"	"190.33562"	"0.69176531"	"0.29416576"	"0.79805529"	"0.20194472"	"0.87785023"	"0.3735905"	"201.48775"	"2.9163811"	"0.13084359"	"3.0635839"	"2.6630967"	"1.5960233"	"0.6824829"	"0.37205169"	"0.17920862"	"0.073935583"	"0.025609506"	"538.75"	"323.5"	232	"191.25"	"163.75"	"140.5"	108	"69.375"	"0.5"	"0.5"	"0.70710677"	"0.5"	"0.5"	"0.70710677"	"-2.2783072"	"-2.258358"	"-2.2393932"	"-8.1476479"	"-7.9677806"	"-7.4805927"	"1.1873627"	193	"205.75"	"161.875"	"67.875"	35	"18.25"	"7.125"	"2.375"	"0.1955819"	"0.1"	"0.78132629"	"0.73951465"	"0.81550854"	"0.96952802"	"1.0237745"	"1.0624368"	"0.7256934"	"0.36082327"	"0.034648318"	"0.4998523"	"1.3395203"	"1.7836616"	"2.1316342"	"3.4213872"	"5.5046"	"5.7239971"	"1.3223341"	"331.04343"	"437.75"	962	"590.375"	"276.625"	"101.5"	"45.375"	"19.125"	"7.125"	"2.375"	769	"384.625"	"114.75"	"33.625"	"10.375"	"0.875"	0	0	0	"177.75"	"-0.186"
"smallMol_34"	"-5.3287802"	"6574.9707"	"4.0878296"	"618.21796"	"371.58554"	"246.63242"	"530.30798"	"87.909981"	"759.14929"	"504.85657"	"124.95312"	"254.29271"	"0.60105914"	"0.39894089"	"0.85780096"	"0.14219901"	"1.2279638"	"0.81663197"	"391.14102"	"1.1132449"	"0.19502777"	"2.5879867"	"2.0086508"	"1.2897999"	"0.50658274"	"0.20370844"	"0.055554491"	"0.0042295498"	0	"944.75"	"562.375"	428	"361.625"	"304.125"	"240.5"	"134.625"	"79.875"	"6.7268119"	"5.2201533"	"2.3452079"	"0.70710677"	"0.70710677"	"0.70710677"	"-2.9137309"	"-2.8078797"	"-2.795121"	"-5.4281707"	"-5.3934178"	"-5.2520871"	"1.3273976"	"198.875"	"268.5"	240	"86.125"	"27.5"	"8.125"	"0.75"	0	"0.084404208"	"0.024541998"	"0.65558892"	"0.73857206"	"0.83386844"	"1.0233884"	"1.2263936"	"1.3880522"	"1.2350576"	"0.87540638"	"0.22598737"	"0.87462002"	"1.4815907"	"1.5542492"	"0.4788641"	"2.4452016"	"4.9484549"	0	"1.4697096"	"571.3714"	"839.75"	1324	"769.875"	"388.375"	"113.375"	"36.125"	"8.875"	"0.75"	0	"1125.125"	"501.375"	"148.375"	"27.25"	"8.625"	"0.75"	0	0	"0.17463432"	"358.375"	"4.006"
"smallMol_35"	"-1.98142"	"1412.5209"	"2.7393847"	"400.48285"	"265.9425"	"134.54034"	"358.39868"	"42.084156"	"258.76205"	"131.0423"	"131.40215"	"127.71976"	"0.66405463"	"0.33594534"	"0.89491647"	"0.10508355"	"0.6461252"	"0.32721075"	"219.77861"	"5.2484431"	"0.53117186"	"2.7008281"	"1.6643231"	"0.66761267"	"0.23101622"	"0.095304102"	"0.020467015"	0	0	"627.375"	"360.875"	"284.5"	"258.25"	"234.5"	"185.5"	"94.875"	"45.25"	"6.2048368"	"6.1644139"	"0.70710677"	"0.5"	"0.86602539"	"0.70710677"	"-2.5278685"	"-2.5072651"	"-2.483644"	"-4.7544961"	"-4.7014098"	"-4.6000953"	"1.1959072"	"150.75"	"140.375"	"98.875"	32	"10.5"	"1.875"	0	0	"0.036906853"	"0.0072604064"	"0.71453285"	"0.65726113"	"0.79337895"	"0.88143814"	"0.99259037"	"1.0562643"	"0.64279997"	"0.53766268"	"0.41043824"	"1.7967396"	"3.336628"	"4.4082499"	"4.4660196"	"4.8808331"	0	0	"1.3572338"	"356.33142"	"483.625"	"753.5"	316	"112.625"	32	"10.5"	"1.875"	0	0	"602.75"	"175.625"	"13.75"	0	0	0	0	0	"0.047584649"	"192.875"	"1.351"
"smallMol_36"	"-3.6626"	"9948.5654"	"4.4225554"	"747.82465"	"548.26154"	"199.56313"	"613.96118"	"133.86346"	"1963.3245"	"715.03473"	"348.69839"	"1248.2898"	"0.73314184"	"0.26685819"	"0.82099617"	"0.17900382"	"2.6253808"	"0.95615292"	"523.37604"	"2.8167906"	"0.098613039"	"2.5344839"	"1.9703892"	"1.1937395"	"0.67428488"	"0.32925811"	"0.13357556"	"0.03682242"	"0.0028921065"	"1037.375"	"610.125"	"464.5"	"401.375"	"351.5"	"262.375"	"162.25"	"77.875"	"0.86602539"	"0.70710677"	"1.118034"	"0.5"	"0.70710677"	"0.5"	"-3.4095318"	"-3.343617"	"-3.2707238"	"-6.6315541"	"-6.5210147"	"-6.3899775"	"1.377846"	"235.375"	"264.625"	239	"126.625"	"49.5"	"18.375"	"5.5"	"0.375"	"0.16550054"	"0.065711617"	"0.591021"	"0.64631063"	"0.89844662"	"1.2057438"	"1.3161987"	"1.141713"	"0.87263489"	"1.0739352"	"0.91416031"	"1.7589272"	"2.1839952"	"2.1573424"	"1.9520612"	"2.0002408"	"2.1384099"	"3.808331"	"1.530208"	"692.71631"	1060	"1555.25"	"905.5"	"478.25"	"195.875"	"76.875"	"26.375"	"7.5"	"0.75"	"1319.875"	"640.875"	"239.25"	"69.25"	"27.375"	8	2	"0.375"	"0.1104004"	"471.75"	"1.957"
"smallMol_37"	"-5.34374"	"21800.727"	"6.972774"	"755.94464"	"483.9288"	"272.01584"	"695.89954"	"60.04509"	"976.5683"	"549.19995"	"211.91298"	"427.36838"	"0.64016438"	"0.35983565"	"0.92056948"	"0.079430535"	"1.2918516"	"0.7265082"	"463.24313"	"8.029026"	"0.18836051"	"2.6486692"	"2.1928709"	"0.85298103"	"0.2951481"	"0.15192315"	"0.070895292"	"0.026097164"	"0.0030831508"	1257	"745.625"	"537.25"	"458.5"	"413.5"	"366.125"	"244.75"	"124.75"	"6.5"	"6.4031243"	"0.5"	"0.5"	"0.70710677"	"0.5"	"-2.4603601"	"-2.436713"	"-2.4303417"	"-6.5859737"	"-6.475512"	"-6.2648211"	"1.4146653"	"322.5"	"312.375"	"216.875"	"72.375"	33	"13.625"	"4.75"	"0.5"	"0.070497908"	"0.030534351"	"0.75011414"	"0.66880584"	"0.64776963"	"0.85695738"	"1.0255485"	"1.0804803"	"0.8966291"	"0.51531315"	"1.3411313"	"2.8539636"	"5.8903217"	"7.4428778"	"7.4369545"	"6.8853841"	"6.7434416"	"11.108438"	"1.4599447"	"682.47443"	"996.375"	"1595.875"	"817.375"	"281.75"	"86.5"	"37.875"	14	"4.75"	"0.5"	"1273.375"	505	"64.875"	"14.125"	"4.875"	"0.375"	0	0	"0.033078652"	"422.5"	"4.178"
